movie,speaker,utterance,srt_index,emotion,emotion_id,start_time,end_time
Brave,Elinor,I understand this must all seem unfair.,0223,neutral,4,"00:15:25,091","00:15:28,800"
Brave,Elinor,I want my freedom!,0227,neutral,4,"00:15:37,353","00:15:38,763"
Brave,Elinor,I'm just not ready.,0232,neutral,4,"00:15:53,369","00:15:55,109"
Brave,Elinor,Oh.,0243,happy,3,"00:16:48,841","00:16:49,841"
Brave,Elinor,I can't breathe.,0245,happy,3,"00:16:57,016","00:16:58,301"
Brave,Elinor,It's too tight.,0248,happy,3,"00:17:04,232","00:17:06,268"
Brave,Elinor,Just...,0251,neutral,4,"00:17:26,963","00:17:28,954"
Brave,Elinor,"Ah, yes. In accordance with our laws,",0312,neutral,4,"00:22:14,250","00:22:17,868"
Brave,Elinor,"by the rights of our heritage,",0313,neutral,4,"00:22:18,128","00:22:20,460"
Brave,Elinor,by feats of strength or arms in the games.,0318,neutral,4,"00:22:35,479","00:22:39,643"
Brave,Elinor,Oh!,0355,surprise,6,"00:26:14,573","00:26:15,688"
Brave,Elinor,What are you doing?,0356,angry,0,"00:26:16,658","00:26:19,024"
Brave,Elinor,Don't you dare loose another arrow.,0360,angry,0,"00:26:38,847","00:26:41,680"
Brave,Elinor,Just listen! I am the queen!,0367,angry,0,"00:27:35,946","00:27:38,483"
Brave,Elinor,Ugh! This is so unfair!,0369,angry,0,"00:27:40,200","00:27:42,486"
Brave,Elinor,"Well, I'm not going to be like you.",0376,angry,0,"00:27:58,010","00:28:00,296"
Brave,Elinor,Elinor: Merida!,0385,angry,0,"00:28:30,876","00:28:32,867"
Brave,Elinor,Merida!,0386,fear,2,"00:28:33,879","00:28:35,369"
Brave,Elinor,"Oh, no. What have I done?",0389,sad,5,"00:28:42,012","00:28:44,594"
Brave,Elinor,"Ooh, uh... l, uh...",0480,happy,3,"00:36:27,852","00:36:29,683"
Brave,Elinor,"Oh, I've been worried sick. You... you were?",0481,others,7,"00:36:29,771","00:36:32,888"
Brave,Elinor,I didn't know where you'd gone or when you'd come back.,0482,others,7,"00:36:32,941","00:36:36,479"
Brave,Elinor,Oh. Angus threw me. But I'm not hurt.,0484,others,7,"00:36:39,531","00:36:42,443"
Brave,Elinor,Honestly? I've pacified the lords for now.,0486,happy,3,"00:36:47,622","00:36:50,955"
Brave,Elinor,"I'll hunt you, then I'll skin you, hang your noggin on a peg...",0490,neutral,4,"00:36:58,049","00:37:01,792"
Brave,Elinor,I made it. For you. Special.,0493,neutral,4,"00:37:14,816","00:37:17,979"
Brave,Elinor,You made this for me?,0494,happy,3,"00:37:18,069","00:37:20,936"
Brave,Elinor,Mm.,0495,disgust,1,"00:37:22,657","00:37:23,692"
Brave,Elinor,Different? Mm...,0498,disgust,1,"00:37:32,542","00:37:34,157"
Brave,Elinor,Ooh.,0505,neutral,4,"00:37:57,692","00:37:58,727"
Brave,Elinor,We've been waiting patiently.,0516,neutral,4,"00:38:28,056","00:38:31,014"
Brave,Elinor,"Milords, I am out of sorts at the moment.",0517,neutral,4,"00:38:31,059","00:38:36,053"
Brave,Elinor,Oh! Eh?,0519,neutral,4,"00:38:40,026","00:38:41,516"
Brave,Elinor,Presently.,0520,neutral,4,"00:38:41,569","00:38:43,560"
Brave,Elinor,Then maybe in a bit you might have something new to say on the marriage.,0530,others,7,"00:39:13,518","00:39:17,477"
Brave,Elinor,"Oh, darling,",0963,happy,3,"01:22:24,189","01:22:25,770"
Brave,Elinor,Er... urgh!,0969,happy,3,"01:22:42,291","01:22:44,122"
Brave,Elinor,Oh! Mum.,0973,happy,3,"01:22:52,217","01:22:54,208"
Brave,Elinor,Eh? I'm naked.,0974,neutral,4,"01:22:57,222","01:22:58,883"
Brave,Fergus,Please? Can I?,0013,neutral,4,"00:01:58,327","00:02:00,534"
Brave,Fergus,Not with that. Why not...,0014,neutral,4,"00:02:00,621","00:02:03,658"
Brave,Fergus,"Happy birthday, my wee darling!",0016,neutral,4,"00:02:05,125","00:02:08,413"
Brave,Fergus,"Oh, aye. Or an arrow. Och!",0030,angry,0,"00:03:46,101","00:03:48,558"
Brave,Fergus,Sirel,0036,happy,3,"00:04:03,452","00:04:05,408"
Brave,Fergus,Down the monster's throat it went.,0116,neutral,4,"00:09:48,505","00:09:50,871"
Brave,Fergus,Let him return.,0120,neutral,4,"00:10:02,852","00:10:05,343"
Brave,Fergus,Fergus: Leave her be.,0125,neutral,4,"00:10:17,742","00:10:19,073"
Brave,Fergus,"Oh, Fergus, will you look at your daughter's plate?",0135,surprise,6,"00:10:42,517","00:10:45,509"
Brave,Fergus,Fergus?,0161,neutral,4,"00:11:54,631","00:11:55,791"
Brave,Fergus,Oh.,0162,neutral,4,"00:11:56,633","00:11:58,498"
Brave,Fergus,Dad! What? I...,0166,surprise,6,"00:12:15,485","00:12:17,976"
Brave,Fergus,It's entirely from your side of the family.,0201,neutral,4,"00:14:15,772","00:14:17,458"
Brave,Fergus,"She just doesn't listen. Come on, now.",0205,neutral,4,"00:14:26,115","00:14:29,403"
Brave,Fergus,Pretend I'm Merida. Speak to me.,0206,neutral,4,"00:14:29,660","00:14:32,026"
Brave,Fergus,Och... I can't do this.,0208,neutral,4,"00:14:34,123","00:14:36,614"
Brave,Fergus,"There, there. That's my queen.",0210,neutral,4,"00:14:38,378","00:14:40,960"
Brave,Fergus,"Right, here we go.",0211,neutral,4,"00:14:41,047","00:14:43,003"
Brave,Fergus,I don't want to get married.,0212,neutral,4,"00:14:43,091","00:14:44,797"
Brave,Fergus,I want to stay single and let my hair flow in the wind,0213,neutral,4,"00:14:44,884","00:14:47,341"
Brave,Fergus,Ohl,0255,neutral,4,"00:17:53,781","00:17:55,772"
Brave,Fergus,Boy!,0260,neutral,4,"00:18:34,989","00:18:36,980"
Brave,Fergus,"So, here we are... er...",0261,neutral,4,"00:18:47,168","00:18:50,080"
Brave,Fergus,The four clans. Man: Aye.,0262,neutral,4,"00:18:50,880","00:18:53,041"
Brave,Fergus,Er... gathering... Oh.,0263,others,7,"00:18:53,132","00:18:55,123"
Brave,Fergus,Nut 'em! Nut 'em! That's the way to...,0298,others,7,"00:20:58,549","00:21:01,006"
Brave,Fergus,And may the lucky arrow find its target.,0333,happy,3,"00:24:18,207","00:24:20,869"
Brave,Fergus,Och! I bet he wishes he was tossing cabers.,0336,happy,3,"00:24:43,357","00:24:46,565"
Brave,Fergus,Man: I got it! Good arm.,0341,happy,3,"00:25:07,589","00:25:09,705"
Brave,Fergus,That's my boy.,0348,surprise,6,"00:25:45,294","00:25:48,036"
Brave,Fergus,"Well, that's just grand now, isn't it?",0349,happy,3,"00:25:48,297","00:25:51,789"
Brave,Fergus,Guess who's coming to dinner? Fergus.,0350,surprise,6,"00:25:51,842","00:25:54,629"
Brave,Fergus,It's Mor'du!,0523,fear,2,"00:38:49,911","00:38:51,902"
Brave,Fergus,Go about avenging your leg. Oh...,0526,neutral,4,"00:38:57,460","00:38:59,746"
Brave,Fergus,"Aye. You heard her, lads.",0527,neutral,4,"00:38:59,796","00:39:01,878"
Brave,Fergus,I just wanted her to change you.,0544,happy,3,"00:40:57,080","00:41:01,699"
Brave,Fergus,Shh. Did you hear that?,0545,others,7,"00:41:07,757","00:41:10,214"
Brave,Fergus,Merida: Why do I always get blamed for everything? It's just not fair.,0552,others,7,"00:41:31,739","00:41:34,500"
Brave,Fergus,Did you hear that? Shh.,0594,angry,0,"00:44:18,406","00:44:20,192"
Brave,Fergus,You decide which one of our sons your daughter will marry.,0769,angry,0,"01:03:41,401","01:03:45,314"
Brave,Fergus,It was my idea in the first place.,0861,happy,3,"01:09:05,558","01:09:08,595"
Brave,Fergus,"Whoa, whoa, whoa.",0867,neutral,4,"01:09:38,257","01:09:40,623"
Brave,Fergus,Dad!,0895,others,7,"01:11:58,064","01:12:00,100"
Brave,Fergus,Close the gate!,0898,angry,0,"01:12:08,407","01:12:09,817"
Brave,Fergus,"What the... avert your eyes, lads!",0977,others,7,"01:23:04,897","01:23:07,309"
CloudyII,Brent,Swallow Falls is in trouble Will you help us?,0431,neutral,4,"00:24:10,480","00:24:12,960"
CloudyII,Brent,You bet I will I just need someone to cover my shift,0432,happy,3,"00:24:13,200","00:24:16,921"
CloudyII,Brent,The man does have a boat,0453,neutral,4,"00:25:32,320","00:25:33,470"
CloudyII,Brent,My old van,0508,surprise,6,"00:29:07,360","00:29:08,805"
CloudyII,Brent,"It's like a cheesy spider web, made of",0512,fear,2,"00:29:24,440","00:29:28,001"
CloudyII,Brent,Hello? Anybody in here?,0518,neutral,4,"00:29:45,800","00:29:48,690"
CloudyII,Brent,Duck! Duck? I love,0622,happy,3,"00:35:27,440","00:35:29,488"
CloudyII,Brent,Yeah!,0623,happy,3,"00:35:40,840","00:35:41,727"
CloudyII,Brent,Those aren't skinny jeans Nope,0707,happy,3,"00:41:17,000","00:41:19,526"
CloudyII,Brent,I'll keep them safe,0727,happy,3,"00:42:32,880","00:42:33,961"
CloudyII,Brent,I call it Manny's Gorilla Stew,0796,happy,3,"00:46:13,360","00:46:15,488"
CloudyII,Brent,"Hey, guys Oh, that smells good",0799,happy,3,"00:46:20,920","00:46:22,410"
CloudyII,Brent,"Hey, Flint! Wanna try some of this special stew? I saved you a bowl",0800,happy,3,"00:46:22,640","00:46:25,928"
CloudyII,Brent,this syrup bog This is syrup?,0930,happy,3,"00:54:51,800","00:54:53,484"
CloudyII,Brent,"Goodbye, Senor Lockwood",0984,neutral,4,"00:57:19,960","00:57:21,883"
CloudyII,Brent,slowly,1007,fear,2,"00:58:37,560","00:58:39,642"
CloudyII,Brent,Yellow Dude!,1019,happy,3,"00:59:26,120","00:59:27,360"
CloudyII,Brent,Gasp!,1037,fear,2,"01:00:08,920","01:00:09,728"
CloudyII,Brent,"Easy, easy, you guys Don't cry",1094,neutral,4,"01:05:02,040","01:05:04,361"
CloudyII,Brent,"Okay, Steve If me and you put our two brilliant minds together",1095,fear,2,"01:05:50,680","01:05:54,002"
CloudyII,Brent,the feeling that maybe Steve Lockwood is just a monkey?,1098,fear,2,"01:05:58,320","01:06:01,370"
CloudyII,Brent,"Why would you say that about him, Earl?",1099,fear,2,"01:06:01,640","01:06:04,325"
CloudyII,Chester,"With your host, Chester V.",0005,happy,3,"00:01:03,240","00:01:05,510"
CloudyII,Chester,"Welcome back, science friends.",0006,happy,3,"00:01:05,760","00:01:07,910"
CloudyII,Chester,"You know, I have devoted my life to inventing the future.",0007,happy,3,"00:01:08,160","00:01:11,084"
CloudyII,Chester,But every dream has a beginning.,0008,happy,3,"00:01:11,320","00:01:13,527"
CloudyII,Chester,using the language of science,0012,happy,3,"00:01:22,840","00:01:24,490"
CloudyII,Chester,Now look at us.,0013,happy,3,"00:01:24,720","00:01:25,846"
CloudyII,Chester,Our new Food Bar XL with flavor crystals.,0014,happy,3,"00:01:26,080","00:01:29,402"
CloudyII,Chester,Still making people happy after all these years,0015,happy,3,"00:01:29,640","00:01:32,803"
CloudyII,Chester,"Now, kids, you'll almost certainly never be me.",0016,happy,3,"00:01:33,040","00:01:36,240"
CloudyII,Chester,"This could be our future Oh, yeah!",0078,happy,3,"00:04:19,120","00:04:23,602"
CloudyII,Chester,"Greetings, friends",0079,happy,3,"00:04:43,640","00:04:44,926"
CloudyII,Chester,Mustache,0082,happy,3,"00:04:49,200","00:04:50,281"
CloudyII,Chester,Your lab vest looks even cooler in person!,0086,happy,3,"00:04:57,440","00:04:59,841"
CloudyII,Chester,"Hand, what did you do?",0088,happy,3,"00:05:06,720","00:05:08,006"
CloudyII,Chester,"There's nothing wrong with your hand, young Lockwood",0089,happy,3,"00:05:08,280","00:05:11,329"
CloudyII,Chester,"You see, I am merely a hologram of the real Chester V",0090,happy,3,"00:05:11,560","00:05:15,565"
CloudyII,Chester,We'll get started on the cleanup right away,0095,happy,3,"00:05:28,720","00:05:31,761"
CloudyII,Chester,you expect us to skedaddle from our homes because of some nasty leftovers?,0099,happy,3,"00:05:37,560","00:05:41,121"
CloudyII,Chester,Everybody back up! Listen to ghost man,0102,happy,3,"00:05:47,080","00:05:49,526"
CloudyII,Chester,But do not fret,0103,happy,3,"00:05:49,760","00:05:51,125"
CloudyII,Chester,All of you will be temporarily relocated,0104,neutral,4,"00:05:51,360","00:05:54,762"
CloudyII,Chester,The home of Live Corp! The home of Live Corp!,0107,neutral,4,"00:06:00,920","00:06:02,840"
CloudyII,Chester,On my word as a hologram,0108,neutral,4,"00:06:03,000","00:06:04,684"
CloudyII,Chester,Me? Why?,0111,neutral,4,"00:06:11,080","00:06:12,241"
CloudyII,Chester,Just give it a second He's buffering,0115,neutral,4,"00:06:18,120","00:06:20,487"
CloudyII,Chester,You are going to join me at Live Corp,0116,neutral,4,"00:06:21,760","00:06:24,570"
CloudyII,Chester,"to build a lab with my friends, sir",0121,happy,3,"00:06:36,400","00:06:38,880"
CloudyII,Chester,"I understand, Lockwood",0122,neutral,4,"00:06:39,320","00:06:41,527"
CloudyII,Chester,This is the best day ever!,0131,neutral,4,"00:07:05,360","00:07:07,681"
CloudyII,Chester,"Sir, I've taken care of everything The locals have been evacuated",0132,neutral,4,"00:07:12,280","00:07:15,568"
CloudyII,Chester,Now we can keep an eye on him,0135,others,7,"00:07:20,560","00:07:22,085"
CloudyII,Chester,He has no idea of our real plan,0136,happy,3,"00:07:22,320","00:07:25,642"
CloudyII,Chester,It's a pleasure to welcome you,0234,happy,3,"00:13:15,200","00:13:16,400"
CloudyII,Chester,Chester V!,0236,happy,3,"00:13:20,960","00:13:22,121"
CloudyII,Chester,"I have built the coolest, hippest company in the world",0237,happy,3,"00:13:23,000","00:13:27,005"
CloudyII,Chester,"As you all know, the Food Bar is the lifeblood of this company",0238,happy,3,"00:13:28,560","00:13:32,167"
CloudyII,Chester,"And this year, I've challenged myself to reinvent taste",0239,happy,3,"00:13:32,400","00:13:36,121"
CloudyII,Chester,We have received thousands of invention submissions,0247,happy,3,"00:14:00,400","00:14:03,563"
CloudyII,Chester,"Thank you, Barb",0250,happy,3,"00:14:09,040","00:14:10,007"
CloudyII,Chester,This person comes from an island,0251,happy,3,"00:14:11,440","00:14:13,602"
CloudyII,Chester,That's me!,0254,happy,3,"00:14:19,720","00:14:20,562"
CloudyII,Chester,Our newest Live Corp Thinkquanaut is:,0255,happy,3,"00:14:20,800","00:14:23,485"
CloudyII,Chester,Should I send in Team Z?,0276,angry,0,"00:16:14,720","00:16:16,051"
CloudyII,Chester,"Are you mad, Barb? We'll be all out of alphabet",0277,happy,3,"00:16:16,320","00:16:19,449"
CloudyII,Chester,"Look, we're running low on Thinkquanauts We need",0278,happy,3,"00:16:19,680","00:16:23,287"
CloudyII,Chester,someone expendable,0279,happy,3,"00:16:23,520","00:16:25,370"
CloudyII,Chester,Someone who knows the island inside and out,0280,happy,3,"00:16:26,440","00:16:29,444"
CloudyII,Chester,"Someone who's smart, but still naive",0281,happy,3,"00:16:29,680","00:16:33,321"
CloudyII,Chester,Someone who idolizes me has recently hit rock bottom,0282,happy,3,"00:16:33,560","00:16:38,122"
CloudyII,Chester,Where are we gonna find someone so desperate?,0284,happy,3,"00:16:41,760","00:16:45,287"
CloudyII,Chester,Good day,0324,happy,3,"00:19:14,080","00:19:15,241"
CloudyII,Chester,Follow me,0328,neutral,4,"00:19:29,400","00:19:30,561"
CloudyII,Chester,Sorry about that,0336,happy,3,"00:19:53,560","00:19:55,130"
CloudyII,Chester,Our cleanup operation back on Swallow Falls,0341,neutral,4,"00:20:10,840","00:20:13,081"
CloudyII,Chester,It appears to be a living cheeseburger,0350,others,7,"00:20:37,520","00:20:40,126"
CloudyII,Chester,and it's still operating,0355,others,7,"00:20:51,400","00:20:53,528"
CloudyII,Chester,The BS-USB,0366,fear,2,"00:21:24,760","00:21:27,286"
CloudyII,Chester,A Bifurcating Systematic Universal Stop Button!,0368,happy,3,"00:21:28,720","00:21:31,564"
CloudyII,Chester,Precisely It would destroy the machine and everything it created,0369,fear,2,"00:21:31,800","00:21:36,244"
CloudyII,Chester,But we cannot find your FLDSMDFR,0370,neutral,4,"00:21:36,880","00:21:39,611"
CloudyII,Chester,Brilliant!,0373,neutral,4,"00:21:46,880","00:21:48,211"
CloudyII,Chester,"Yes! Wait, did you say alone?",0375,happy,3,"00:21:51,400","00:21:52,970"
CloudyII,Chester,"Alone it is, then",0376,happy,3,"00:21:53,240","00:21:54,571"
CloudyII,Chester,"If you succeed, you'll be more than just a Thinkquanaut",0377,happy,3,"00:21:54,800","00:21:58,805"
CloudyII,Chester,Your hero?,0379,happy,3,"00:22:00,720","00:22:01,881"
CloudyII,Chester,"Yes, my hero",0380,others,7,"00:22:02,120","00:22:04,168"
CloudyII,Chester,Your mission must be kept a secret,0381,others,7,"00:22:04,400","00:22:06,368"
CloudyII,Chester,We don't wanna create a worldwide panic,0382,others,7,"00:22:06,600","00:22:08,887"
CloudyII,Chester,"Once we find it, we can shut it down with the utterly irreplaceable BS-USB",0472,neutral,4,"00:26:19,760","00:26:24,525"
CloudyII,Chester,landed So much for keeping this a secret,0606,angry,0,"00:34:46,022","00:34:48,233"
CloudyII,Chester,We can't let these friends tell the world anything,0607,neutral,4,"00:34:48,920","00:34:52,242"
CloudyII,Chester,And separate Flint from his friends so we can manage the situation,0609,neutral,4,"00:34:54,840","00:34:59,247"
CloudyII,Chester,Champion! Brilliant idea,0610,happy,3,"00:34:59,480","00:35:00,686"
CloudyII,Chester,I'm a scientist,0613,happy,3,"00:35:06,080","00:35:07,320"
CloudyII,Chester,That's why I need you,0614,others,7,"00:35:08,440","00:35:10,249"
CloudyII,Chester,I want the same brilliant mind that solved the unified field theory,0615,sad,5,"00:35:10,480","00:35:14,451"
CloudyII,Chester,"Consider it done, sir",0617,happy,3,"00:35:17,640","00:35:18,880"
CloudyII,Chester,Good monkey,0618,neutral,4,"00:35:19,120","00:35:20,121"
CloudyII,Chester,Chester V! You're here! That's right.,0637,neutral,4,"00:36:59,080","00:37:01,890"
CloudyII,Chester,"One minute later, and we would have been food for that food",0639,neutral,4,"00:37:05,520","00:37:08,524"
CloudyII,Chester,Apparently you can,0642,neutral,4,"00:37:14,400","00:37:15,640"
CloudyII,Chester,"a comprehensive analysis Ladies, ladies Please",0656,neutral,4,"00:37:52,080","00:37:55,580"
CloudyII,Chester,Young Lockwood,0658,neutral,4,"00:38:00,360","00:38:01,168"
CloudyII,Chester,He.. He ate the BS-USB,0662,neutral,4,"00:38:14,840","00:38:18,526"
CloudyII,Chester,Young Lockwood,0672,others,7,"00:38:38,480","00:38:39,600"
CloudyII,Chester,The world could've been destroyed,0673,others,7,"00:38:39,840","00:38:41,569"
CloudyII,Chester,because of the actions of one sinister strawberry,0674,others,7,"00:38:41,840","00:38:45,242"
CloudyII,Chester,It won't be long before those malicious melons,0676,angry,0,"00:38:49,280","00:38:52,480"
CloudyII,Chester,We can do it .Those load bearing vines will be able to support a small team,0723,happy,3,"00:42:15,600","00:42:19,280"
CloudyII,Chester,"Whoa, my computer's dead",0738,angry,0,"00:43:11,040","00:43:12,690"
CloudyII,Chester,Flint!,0743,happy,3,"00:43:24,640","00:43:25,323"
CloudyII,Chester,"I say, young Lockwood, what extraordinary",0744,happy,3,"00:43:25,920","00:43:29,208"
CloudyII,Chester,I invented them when I was 6,0747,happy,3,"00:43:33,880","00:43:35,644"
CloudyII,Chester,I had no idea we were so alike,0748,happy,3,"00:43:35,920","00:43:38,764"
CloudyII,Chester,Except I invented mine,0749,happy,3,"00:43:39,000","00:43:40,889"
CloudyII,Chester,We dangle!,0756,neutral,4,"00:43:58,480","00:44:00,005"
CloudyII,Chester,Friend?,0777,others,7,"00:44:55,400","00:44:56,208"
CloudyII,Chester,Never? Remember,0779,neutral,4,"00:44:59,720","00:45:00,926"
